Geo_FIPS;TotalPop90;TotalHH90;White90;Black90;Native90;Asian90;Other90;HUnits90;RHUnits90;R0k90;R0k0p90;R0k1p90;R0k2p90;R0k3p90;R0k4p90;R0kNCp90;R10k90;R10k0p90;R10k1p90;R10k2p90;R10k3p90;R10k4p90;R10kNCp90;R20k90;R20k0p90;R20k1p90;R20k2p90;R20k3p90;R20k4p90;R20kNCp90;R35kp90;R35k0p90;R35k1p90;R35k2p90;R35k3p90;R35k4p90;R35kNCp90;R50kp90;R50k0p90;R50k1p90;R50k2p90;R50k3p90;R50k4p90;R50kNCp90;OHUnits90;O0k90;O0k0p90;O0k1p90;O0k2p90;O0k3p90;O0k4p90;O0kNCp90;O10k90;O10k0p90;O10k1p90;O10k2p90;O10k3p90;O10k4p90;O10kNCp90;O20k90;O20k0p90;O20k1p90;O20k2p90;O20k3p90;O20k4p90;O20kNCp90;O35kp90;O35k0p90;O35k1p90;O35k2p90;O35k3p90;O35k4p90;O35kNCp90;O50kp90;O50k0p90;O50k1p90;O50k2p90;O50k3p90;O50k4p90;O50kNCp90
53033009600;4719;2401;4461;14;51;158;35;2475;989;144;0;0;0;0;125;19;222;0;0;27;68;120;7;279;87;97;66;21;8;0;187;119;59;9;0;0;0;157;157;0;0;0;0;0;1048;86;6;0;25;23;7;25;102;65;10;0;10;17;0;161;103;17;0;18;23;0;215;111;22;49;7;26;0;484;363;67;32;15;7;0
53033009700;10289;4910;9715;105;156;303;10;5072;1838;140;13;0;0;5;102;20;361;0;18;83;6;237;17;604;163;208;132;64;37;0;449;268;116;57;8;0;0;284;265;12;0;7;0;0;2681;201;47;43;10;0;101;0;329;157;77;42;21;32;0;528;374;16;27;54;57;0;631;402;90;91;10;38;0;992;732;103;101;34;22;0
53033009800;5611;2594;5170;64;92;222;63;2735;932;174;7;0;9;28;95;35;249;7;5;54;80;96;7;288;59;117;60;42;10;0;124;69;26;26;0;0;3;97;88;0;0;0;9;0;1553;132;19;20;14;9;70;0;215;117;35;7;6;50;0;377;231;29;43;22;52;0;287;157;63;17;36;14;0;542;391;36;82;18;15;0
53033009900;3672;1577;2886;316;59;329;82;1785;795;109;0;0;0;4;105;0;221;0;38;60;16;102;5;202;33;61;34;42;27;5;188;141;40;7;0;0;0;75;75;0;0;0;0;0;721;72;9;6;12;10;35;0;100;56;5;5;11;23;0;126;94;11;5;5;11;0;229;145;58;17;0;9;0;194;174;12;4;4;0;0
53033009999;52;0;31;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53033010000;7557;2849;1975;1435;166;3845;136;2954;1372;445;9;41;17;54;300;24;380;29;43;90;55;163;0;371;194;93;23;48;7;6;102;61;30;7;0;0;4;74;74;0;0;0;0;0;1396;167;26;21;35;0;78;7;217;86;42;29;0;60;0;397;280;33;41;6;37;0;277;217;20;35;0;5;0;338;302;27;0;9;0;0
53033010100;5730;2051;2093;2168;141;1279;49;2188;784;332;23;14;16;41;189;49;163;34;11;33;7;78;0;169;104;26;18;0;21;0;81;55;10;12;0;0;4;39;39;0;0;0;0;0;1229;85;38;22;0;0;25;0;255;126;29;0;26;74;0;310;135;40;33;15;87;0;259;163;26;23;26;21;0;320;198;59;29;14;20;0
53033010200;4676;1756;2339;1263;8;991;75;1862;368;58;0;0;0;0;46;12;75;8;0;13;6;48;0;145;59;36;13;13;24;0;66;44;13;9;0;0;0;24;19;0;5;0;0;0;1382;73;0;21;17;0;35;0;177;72;6;32;12;55;0;275;117;14;63;32;49;0;259;145;63;27;13;11;0;598;443;74;56;7;18;0
53033010300;5363;2015;1500;2330;59;1354;120;2283;1144;366;0;20;0;12;315;19;419;32;57;61;76;172;21;240;98;71;39;20;12;0;80;53;27;0;0;0;0;39;35;0;0;4;0;0;908;84;22;19;0;0;43;0;216;87;26;20;25;58;0;242;111;42;44;29;16;0;178;123;33;22;0;0;0;188;158;0;0;30;0;0
53033010400;7832;2647;2070;1331;56;4350;25;2696;517;83;0;0;0;0;83;0;108;0;6;10;27;65;0;208;56;63;48;34;7;0;72;40;25;7;0;0;0;46;40;0;0;0;0;6;2008;182;32;25;0;20;82;23;259;158;0;28;31;42;0;607;344;77;45;48;93;0;463;316;52;70;17;8;0;497;450;23;8;0;16;0
53033010500;5278;2481;4881;83;104;184;26;2570;1273;224;0;16;34;25;123;26;272;20;7;66;40;139;0;438;109;142;103;40;37;7;188;112;37;25;6;8;0;151;125;26;0;0;0;0;1069;61;36;0;8;0;17;0;87;60;10;0;0;17;0;309;184;18;38;0;69;0;241;109;40;35;57;0;0;371;304;29;16;6;16;0
53033010600;6892;3356;6234;201;84;299;74;3488;1318;237;9;0;0;38;181;9;308;0;9;47;83;169;0;419;124;87;84;49;58;17;208;127;65;7;9;0;0;146;134;12;0;0;0;0;1814;111;6;16;14;15;51;9;233;170;9;10;9;35;0;362;199;52;13;64;34;0;404;247;45;68;25;19;0;704;516;113;50;13;12;0
53033010700;5527;1933;2272;1339;269;1496;151;2080;1344;595;72;45;50;52;326;50;372;65;33;94;43;130;7;234;90;44;46;8;26;20;88;64;24;0;0;0;0;55;55;0;0;0;0;0;540;9;9;0;0;0;0;0;100;49;3;8;12;28;0;179;68;74;9;0;28;0;130;108;13;9;0;0;0;122;109;13;0;0;0;0
53033010800;3578;1268;2301;280;120;797;80;1223;404;84;0;0;0;5;79;0;123;0;11;6;13;88;5;109;35;22;18;7;27;0;56;22;11;13;0;0;10;32;24;4;0;0;0;4;754;23;9;0;0;0;14;0;86;67;8;0;0;11;0;276;106;39;29;25;77;0;184;97;34;49;4;0;0;185;172;6;7;0;0;0
53033010900;1210;569;795;112;82;114;107;689;418;126;0;0;0;0;117;9;93;19;8;26;11;19;10;134;82;20;9;15;8;0;54;47;0;7;0;0;0;11;11;0;0;0;0;0;206;36;0;0;20;0;10;6;35;35;0;0;0;0;0;77;45;5;11;16;0;0;26;20;0;6;0;0;0;32;32;0;0;0;0;0
53033010999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53033011000;6251;2082;997;2072;188;2889;105;2170;1256;725;55;54;68;109;389;50;323;68;40;76;58;81;0;145;49;37;31;19;9;0;44;20;15;9;0;0;0;19;19;0;0;0;0;0;755;64;5;0;14;13;17;15;107;39;4;11;0;53;0;138;64;0;7;45;22;0;222;162;10;27;0;23;0;224;199;6;13;0;6;0
53033011100;8182;2656;2257;2457;57;3248;163;2850;1148;466;0;16;26;0;390;34;271;0;27;38;80;126;0;247;121;40;22;37;27;0;95;56;39;0;0;0;0;69;55;14;0;0;0;0;1501;82;19;0;28;0;25;10;227;107;21;54;0;45;0;381;260;29;21;40;31;0;338;204;79;7;17;31;0;473;360;105;8;0;0;0
53033011200;2852;1107;1917;238;103;365;229;1247;665;224;0;0;7;9;208;0;188;10;9;66;40;63;0;163;80;42;36;0;5;0;67;57;10;0;0;0;0;23;23;0;0;0;0;0;409;65;26;0;17;0;22;0;91;70;7;0;7;7;0;108;38;7;8;16;39;0;72;65;7;0;0;0;0;73;73;0;0;0;0;0
53033011300;5434;2067;3967;381;178;839;69;2159;783;115;0;0;0;0;115;0;148;0;16;21;34;77;0;169;48;26;47;40;8;0;232;193;25;0;14;0;0;119;109;0;0;0;0;10;1255;72;21;9;0;0;42;0;244;117;26;27;30;44;0;331;114;30;82;65;40;0;305;153;64;67;9;12;0;303;225;52;10;16;0;0
53033011400;6684;2741;4507;572;181;1223;201;2872;1402;329;15;7;31;39;219;18;362;8;26;62;51;194;21;432;119;130;123;33;27;0;184;132;52;0;0;0;0;95;83;0;12;0;0;0;1191;43;0;8;7;0;28;0;237;125;16;7;18;71;0;284;140;33;34;56;21;0;339;192;104;43;0;0;0;288;278;10;0;0;0;0
53033011500;4248;1884;3680;178;67;218;105;1960;575;77;0;0;0;0;77;0;76;6;0;12;7;51;0;235;56;51;35;50;37;6;110;104;6;0;0;0;0;77;77;0;0;0;0;0;1255;55;18;7;6;0;18;6;146;106;0;0;12;28;0;411;235;43;38;55;40;0;354;221;56;72;5;0;0;289;216;67;6;0;0;0
53033011600;6027;2732;5706;37;66;174;44;2822;712;106;0;0;11;0;66;29;105;0;20;27;10;48;0;234;62;106;40;13;8;5;144;103;5;26;0;0;10;123;104;19;0;0;0;0;1857;98;0;11;9;0;78;0;228;79;17;22;28;82;0;253;185;18;18;18;14;0;505;305;76;54;30;40;0;773;605;81;37;44;6;0
53033011700;4232;1443;1033;1529;11;1500;159;1533;382;128;48;0;20;13;47;0;97;12;28;14;4;28;11;67;22;0;11;0;21;13;47;27;9;11;0;0;0;43;40;3;0;0;0;0;941;63;22;0;7;0;34;0;95;37;8;9;0;41;0;249;120;7;44;10;68;0;173;62;71;11;14;15;0;361;318;31;7;5;0;0
53033011800;6612;2435;2180;2508;193;1632;99;2849;1207;316;34;8;17;10;221;26;400;0;35;49;73;243;0;307;151;73;43;33;7;0;132;118;9;0;0;0;5;52;52;0;0;0;0;0;1091;104;38;12;0;9;34;11;210;70;5;13;20;102;0;293;147;21;58;37;30;0;218;150;36;8;13;11;0;266;218;37;3;8;0;0
53033011900;6537;2365;3108;1813;67;1437;112;2477;400;33;0;0;0;0;21;12;106;0;0;18;0;70;18;139;11;9;31;45;37;6;47;20;12;7;8;0;0;75;68;7;0;0;0;0;1876;70;26;9;8;7;13;7;280;105;77;18;22;58;0;512;278;59;58;53;64;0;469;251;115;47;37;19;0;545;385;88;62;10;0;0
53033012000;3494;1403;3176;61;56;181;20;1452;287;42;0;0;0;0;32;10;40;0;0;17;0;23;0;109;23;24;33;13;16;0;62;36;26;0;0;0;0;34;23;11;0;0;0;0;1089;88;20;26;5;6;23;8;157;95;0;8;8;46;0;296;153;29;57;32;25;0;228;150;41;21;8;8;0;320;262;27;14;9;8;0
53033012100;2769;1185;2564;34;32;116;23;1200;152;0;0;0;0;0;0;0;22;0;0;0;4;14;4;53;6;12;20;0;15;0;45;17;28;0;0;0;0;32;27;5;0;0;0;0;925;30;0;0;0;0;30;0;89;44;0;6;5;34;0;149;104;10;8;12;15;0;178;138;13;16;6;5;0;479;369;63;29;10;8;0
53033020100;3186;1238;2996;26;9;155;0;1205;127;6;0;0;0;0;6;0;58;0;0;9;0;49;0;40;34;0;0;0;6;0;23;14;0;9;0;0;0;0;0;0;0;0;0;0;941;38;12;0;6;8;8;4;61;18;7;4;6;26;0;149;121;22;0;6;0;0;206;99;51;16;31;9;0;487;291;95;62;29;10;0
53033020200;5430;2049;5020;15;9;374;12;2092;550;60;0;0;0;0;60;0;177;0;0;5;29;143;0;200;21;40;48;36;43;12;85;46;0;6;6;15;12;28;17;5;6;0;0;0;1307;37;0;6;0;0;31;0;83;16;8;15;0;44;0;198;108;17;29;9;35;0;295;131;58;44;45;17;0;694;482;114;70;9;19;0
53033020300;5649;2359;4879;99;56;605;10;2557;1077;215;14;0;14;43;138;6;177;14;15;0;12;136;0;302;17;65;67;92;61;0;255;149;65;15;26;0;0;128;112;16;0;0;0;0;1148;37;6;7;14;0;0;10;139;61;14;8;17;39;0;212;136;9;13;30;24;0;337;188;52;65;32;0;0;423;318;89;16;0;0;0
53033020400;8724;3337;7683;179;76;713;73;3331;1155;154;0;0;0;27;113;14;336;7;5;14;49;247;14;263;35;115;49;31;33;0;237;140;74;10;10;3;0;165;140;23;2;0;0;0;1827;53;2;2;0;7;37;5;100;26;2;0;13;59;0;400;155;30;57;29;129;0;463;184;76;138;47;18;0;811;580;143;51;16;21;0
53033020500;5932;2507;5257;112;28;535;0;2496;899;143;0;19;18;27;69;10;213;27;16;25;24;121;0;281;73;83;65;14;39;7;178;91;47;23;0;7;10;84;84;0;0;0;0;0;1398;48;16;0;9;0;5;18;113;53;45;7;0;8;0;478;209;51;91;36;91;0;339;123;109;66;26;15;0;420;324;62;34;0;0;0
53033020600;3466;1270;2849;48;60;498;11;1297;194;8;0;0;0;0;8;0;32;0;0;0;0;20;12;97;10;29;16;20;22;0;39;21;18;0;0;0;0;18;10;8;0;0;0;0;956;37;0;0;0;6;25;6;88;45;4;7;8;24;0;238;122;6;46;24;40;0;287;178;50;42;11;6;0;306;256;39;11;0;0;0
53033020700;3371;1422;2882;10;96;351;32;1483;685;148;6;8;7;20;84;23;161;0;0;46;6;109;0;224;62;69;45;26;22;0;68;43;13;12;0;0;0;84;74;10;0;0;0;0;713;51;13;0;0;4;34;0;40;15;7;0;0;18;0;164;75;7;25;31;26;0;204;121;18;39;16;10;0;254;197;35;11;5;6;0
53033020800;4556;1729;4333;0;5;192;26;1757;391;85;5;5;23;0;31;21;87;0;0;5;17;60;5;126;17;42;22;15;30;0;40;27;0;9;0;4;0;53;36;17;0;0;0;0;1251;43;0;7;6;0;24;6;65;20;11;6;12;16;0;140;76;9;12;11;32;0;243;146;16;31;23;27;0;760;615;78;43;24;0;0
53033020900;3269;1313;2865;33;25;340;6;1358;429;101;10;6;19;17;46;3;109;0;7;12;6;84;0;112;39;55;6;7;5;0;81;53;13;4;4;4;3;26;21;5;0;0;0;0;800;36;5;9;6;0;16;0;64;39;12;0;0;13;0;115;40;7;18;22;28;0;125;40;19;34;7;25;0;460;326;41;55;26;12;0
53033021000;5609;2092;4499;107;87;825;91;2076;489;41;0;0;0;0;36;5;104;6;0;19;6;68;5;157;26;32;63;26;10;0;115;56;30;25;0;0;4;72;62;10;0;0;0;0;1420;75;7;16;0;9;43;0;131;43;9;22;8;49;0;379;191;20;35;36;97;0;314;175;79;47;0;13;0;521;391;81;29;11;9;0
53033021100;3763;1503;3197;118;66;377;5;1575;541;92;9;15;15;11;37;5;130;0;5;8;20;88;9;197;42;54;32;24;45;0;91;44;36;11;0;0;0;31;28;3;0;0;0;0;939;26;0;0;0;0;26;0;122;54;11;16;16;25;0;242;127;24;32;18;41;0;237;113;65;44;15;0;0;312;251;43;18;0;0;0
53033021200;694;0;632;56;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53033021300;3556;1527;3045;97;28;349;37;1568;698;70;0;0;0;0;70;0;135;0;0;26;21;88;0;279;59;76;85;39;20;0;153;95;37;21;0;0;0;61;61;0;0;0;0;0;724;7;0;0;0;0;7;0;59;14;0;13;8;24;0;155;53;40;23;7;32;0;172;111;29;14;0;18;0;331;253;29;17;19;13;0
53033021400;3816;1433;3622;35;6;148;5;1444;162;8;0;0;0;0;5;3;28;0;2;7;3;14;2;45;7;9;4;10;11;4;41;11;14;8;4;0;4;40;31;7;0;2;0;0;1195;51;4;10;8;0;29;0;82;34;3;6;12;27;0;219;115;36;17;4;47;0;311;173;53;38;28;19;0;532;353;92;54;10;23;0
53033021500;4641;1620;4295;39;8;279;20;1623;118;5;0;0;0;0;4;1;33;2;2;0;0;29;0;29;5;7;4;0;11;2;19;0;0;4;8;6;1;32;18;2;5;4;0;3;1392;35;0;0;0;15;18;2;81;10;11;10;8;42;0;150;58;10;11;10;61;0;308;160;57;48;19;24;0;818;593;129;63;13;20;0
53033021600;4569;1599;4036;57;12;400;64;1709;282;28;0;0;0;0;15;13;25;0;0;5;12;8;0;75;16;22;10;3;24;0;110;57;38;5;5;5;0;44;27;11;0;0;0;6;1153;26;0;0;0;0;26;0;52;11;0;17;0;24;0;197;71;20;6;40;60;0;238;83;33;52;46;24;0;640;414;121;72;17;16;0
53033021700;4039;1856;3800;44;36;140;19;1920;831;78;0;13;7;0;58;0;173;0;0;27;22;118;6;345;43;145;86;43;14;14;178;157;21;0;0;0;0;57;49;8;0;0;0;0;639;45;6;0;0;16;23;0;57;5;8;0;0;44;0;147;90;0;4;12;41;0;171;75;39;41;10;6;0;219;161;37;11;10;0;0
53033021801;7620;2941;7259;41;58;214;48;3123;1204;140;0;16;0;16;101;7;320;0;6;44;19;239;12;416;107;136;82;35;35;21;193;127;56;0;10;0;0;135;135;0;0;0;0;0;1524;25;0;0;6;0;19;0;77;23;7;7;7;33;0;301;132;50;29;24;66;0;441;156;95;99;48;43;0;680;506;87;48;16;23;0
53033021802;2881;1139;2727;12;18;85;39;1216;268;16;0;0;0;0;6;10;45;0;0;0;9;36;0;83;8;19;41;7;8;0;61;25;28;0;8;0;0;63;55;8;0;0;0;0;400;12;0;0;0;6;0;6;17;6;0;0;0;11;0;85;14;7;20;16;28;0;96;29;19;15;28;5;0;190;90;58;24;18;0;0
53033021901;6420;2291;5805;122;15;424;54;2376;577;73;0;0;8;0;65;0;108;9;0;0;0;94;5;170;26;44;56;0;44;0;109;25;28;0;41;15;0;117;92;25;0;0;0;0;1233;31;0;0;0;0;31;0;36;0;15;0;7;14;0;196;26;18;22;39;91;0;277;36;44;102;64;31;0;693;447;158;65;23;0;0
53033021903;5900;2246;5397;58;68;331;46;2282;860;85;0;0;0;0;85;0;165;0;0;39;0;126;0;345;18;90;85;65;87;0;133;63;34;17;10;9;0;132;113;19;0;0;0;0;1051;0;0;0;0;0;0;0;97;10;17;13;0;57;0;84;10;8;10;21;35;0;248;52;96;42;15;43;0;622;445;111;52;7;7;0
53033021904;4570;1522;3864;112;48;493;53;1551;478;99;0;10;0;20;69;0;85;5;6;0;32;42;0;149;40;42;24;0;38;5;67;36;0;21;10;0;0;78;50;28;0;0;0;0;904;16;0;0;0;0;16;0;51;0;0;0;0;51;0;177;21;7;21;62;66;0;235;52;62;82;19;20;0;425;302;82;32;0;9;0
53033022001;3012;1095;2792;26;26;168;0;1101;260;15;0;0;0;0;15;0;34;0;0;0;0;34;0;86;23;24;17;16;6;0;82;36;19;12;11;4;0;43;38;0;5;0;0;0;643;0;0;0;0;0;0;0;37;0;7;0;0;30;0;68;14;12;0;17;25;0;157;54;79;11;6;7;0;381;225;102;32;7;15;0
53033022003;5348;1881;4962;154;20;178;34;1926;746;47;0;0;0;0;47;0;92;6;0;0;0;86;0;335;30;87;107;45;66;0;166;82;45;25;14;0;0;106;91;15;0;0;0;0;1070;43;6;0;0;0;29;8;36;22;0;0;0;14;0;103;30;6;19;24;24;0;337;94;76;81;73;13;0;551;391;114;25;7;14;0
53033022004;7632;3215;6842;184;54;477;75;3378;1639;136;0;27;8;10;67;24;167;0;0;0;20;147;0;584;54;125;181;113;111;0;470;188;174;71;13;0;24;282;205;63;14;0;0;0;1295;11;0;0;0;0;11;0;54;16;0;8;0;30;0;239;117;35;16;29;42;0;351;158;61;53;53;26;0;640;446;131;49;9;5;0
53033022100;7931;2851;7416;124;70;315;6;2946;599;55;0;10;0;0;38;7;102;0;0;23;12;67;0;143;0;18;54;24;47;0;143;36;65;15;13;14;0;156;121;35;0;0;0;0;2004;49;0;0;18;0;31;0;121;61;6;7;6;41;0;268;82;20;18;45;103;0;401;105;105;90;70;31;0;1165;753;231;102;52;27;0
53033022201;4662;1598;4328;35;43;208;48;1659;472;26;0;0;0;0;20;6;91;0;0;0;0;91;0;151;14;25;31;31;50;0;141;53;44;44;0;0;0;63;52;11;0;0;0;0;1054;28;0;0;0;0;22;6;41;16;0;0;0;25;0;214;58;40;25;37;54;0;330;117;108;55;35;15;0;441;308;107;26;0;0;0
53033022202;6850;2582;6242;224;48;303;33;2689;1052;181;8;24;36;15;64;34;111;4;3;19;19;66;0;357;51;115;83;68;30;10;233;93;68;51;21;0;0;170;148;13;9;0;0;0;1295;0;0;0;0;0;0;0;53;26;0;0;8;19;0;167;52;24;28;29;34;0;423;112;95;132;55;29;0;652;434;146;55;17;0;0
53033022298;3849;1429;3611;14;14;191;19;1441;291;22;0;0;0;0;22;0;45;0;4;0;3;33;5;45;0;22;17;0;6;0;80;29;23;19;4;0;5;99;71;24;4;0;0;0;924;6;0;0;0;0;6;0;55;18;0;8;0;29;0;135;37;24;5;15;54;0;196;54;32;33;58;19;0;532;365;96;60;5;6;0
53033022398;2639;926;2587;6;19;27;0;944;79;0;0;0;0;0;0;0;16;0;0;0;0;0;16;13;9;0;0;0;4;0;21;0;0;12;0;9;0;29;29;0;0;0;0;0;802;24;0;0;0;0;24;0;18;0;0;0;0;18;0;103;34;14;9;7;39;0;119;66;12;12;11;18;0;538;329;83;56;28;42;0
53033022400;6665;2905;6466;17;53;105;24;3013;1112;71;0;0;0;16;55;0;177;8;9;17;20;123;0;354;41;105;59;61;88;0;232;138;62;0;32;0;0;278;236;38;0;4;0;0;1615;52;7;7;8;0;30;0;183;102;23;0;0;58;0;377;185;33;35;16;108;0;329;185;42;33;21;48;0;674;489;116;42;8;19;0
53033022500;5453;2620;5177;8;29;208;31;2749;1291;90;0;0;0;0;90;0;287;0;22;9;10;238;8;378;71;155;48;52;52;0;273;166;58;30;15;4;0;263;212;42;9;0;0;0;877;22;8;9;0;0;5;0;70;37;0;7;0;26;0;184;90;5;19;0;70;0;178;71;48;27;24;8;0;423;244;93;33;31;22;0
53033022601;7302;2797;6685;151;34;369;63;2911;767;62;11;0;0;9;33;9;163;0;8;22;32;92;9;263;28;27;91;38;69;10;168;103;40;10;15;0;0;111;89;11;11;0;0;0;1663;74;0;23;0;0;44;7;137;43;35;0;10;49;0;247;152;7;25;31;32;0;510;181;79;147;63;40;0;695;560;122;13;0;0;0
53033022602;9560;3952;8817;137;21;528;57;4147;1727;75;0;0;0;0;68;7;253;0;0;19;12;216;6;590;69;108;194;111;101;7;484;275;121;63;25;0;0;325;273;45;7;0;0;0;1825;29;0;0;0;7;22;0;86;7;16;15;17;31;0;291;52;33;48;41;117;0;403;84;68;131;44;76;0;1016;656;197;97;20;46;0
53033022700;7614;3155;7100;82;57;317;58;3303;1256;155;0;0;0;0;124;31;150;16;8;0;11;115;0;454;88;89;121;11;136;9;256;106;104;31;7;0;8;241;214;11;16;0;0;0;1545;31;0;0;0;0;31;0;70;16;0;11;9;34;0;293;70;31;27;58;107;0;318;139;59;40;38;42;0;833;560;70;95;65;43;0
53033022801;6954;3428;6015;208;66;605;60;3734;2192;208;0;15;0;0;161;32;385;0;0;38;50;297;0;791;150;146;274;137;84;0;428;260;136;22;10;0;0;380;359;8;13;0;0;0;720;23;0;0;0;0;23;0;42;0;0;0;0;42;0;55;9;8;0;8;30;0;71;7;13;0;10;41;0;529;297;55;47;41;89;0
53033022802;4336;1752;3893;61;28;336;18;1792;532;30;0;0;0;0;30;0;82;0;0;0;0;82;0;95;0;33;21;25;16;0;146;76;36;27;0;7;0;179;139;33;7;0;0;0;1024;12;0;0;0;0;12;0;72;28;0;13;7;24;0;125;21;20;19;24;41;0;216;52;52;43;34;35;0;599;438;116;24;15;6;0
53033022803;2866;1198;2513;61;21;271;0;1406;754;32;0;0;0;0;32;0;122;0;4;0;10;108;0;298;10;66;84;67;67;4;164;67;73;17;7;0;0;138;113;11;0;0;4;10;432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;13;0;6;0;22;0;94;27;24;38;5;0;0;297;193;57;36;11;0;0
53033022900;8908;3389;8046;34;31;786;11;3412;731;38;0;0;0;0;38;0;89;0;0;0;30;51;8;152;6;25;75;16;22;8;198;94;28;70;0;6;0;254;173;44;26;11;0;0;2222;32;0;0;0;0;13;19;112;13;37;17;9;36;0;223;77;44;22;13;67;0;401;197;23;92;38;51;0;1454;1070;208;114;22;40;0
53033023000;5261;1792;4672;113;14;432;30;1891;248;8;0;0;0;0;8;0;11;0;0;0;0;11;0;71;8;0;10;16;37;0;81;0;12;29;17;23;0;77;66;11;0;0;0;0;1503;14;0;0;0;0;7;7;30;7;0;0;0;23;0;211;118;14;8;36;35;0;316;163;30;41;12;70;0;932;697;144;50;14;27;0
53033023100;3781;1437;3349;66;27;288;51;1469;278;21;0;0;0;0;21;0;42;0;0;0;0;37;5;91;8;18;52;0;13;0;55;10;15;25;0;0;5;69;30;34;0;5;0;0;1079;6;0;0;0;0;6;0;65;32;0;16;17;0;0;190;98;25;6;22;39;0;283;144;33;36;44;26;0;535;379;88;35;18;10;5
53033023200;8585;3950;6945;344;34;1222;40;4187;2821;483;0;31;8;8;398;38;693;9;0;24;111;535;14;1051;138;328;280;203;93;9;425;318;87;7;13;0;0;169;138;16;7;0;0;8;857;7;0;0;7;0;0;0;61;18;6;0;9;28;0;135;72;20;0;8;35;0;176;92;25;0;23;36;0;478;346;90;30;12;0;0
53033023300;6363;2124;5313;103;46;801;100;2213;470;36;0;0;0;0;16;20;112;0;16;0;27;69;0;93;0;12;18;47;16;0;119;41;23;33;22;0;0;110;71;27;12;0;0;0;1606;63;13;0;0;0;39;11;69;7;8;0;25;29;0;347;178;8;32;31;98;0;427;206;139;43;20;19;0;700;564;110;11;15;0;0
53033023401;3096;1153;2666;68;34;318;10;1249;512;61;0;0;19;14;28;0;138;6;0;14;38;80;0;140;37;35;16;42;10;0;71;33;11;18;0;5;4;102;64;32;6;0;0;0;564;8;0;0;0;0;8;0;40;5;8;0;5;22;0;71;48;19;0;4;0;0;170;119;25;8;18;0;0;275;188;50;21;11;5;0
53033023402;7463;2668;6787;144;45;454;33;2699;526;0;0;0;0;0;0;0;35;0;0;0;0;35;0;160;6;22;18;18;81;15;155;53;28;43;7;24;0;176;129;7;27;13;0;0;1893;23;0;0;8;0;15;0;90;13;22;8;9;38;0;139;72;0;6;8;53;0;343;99;24;102;81;37;0;1298;778;337;114;40;29;0
53033023500;3224;1333;2992;21;0;197;14;1378;370;68;0;0;0;0;62;6;36;0;0;0;20;9;7;88;0;29;27;14;18;0;79;39;18;12;10;0;0;99;81;11;7;0;0;0;852;0;0;0;0;0;0;0;32;10;8;7;0;7;0;118;33;19;15;11;40;0;218;125;21;42;16;14;0;484;381;82;5;10;6;0
53033023601;3203;1352;2803;49;12;246;93;1407;681;97;0;0;0;0;97;0;162;0;9;0;7;146;0;190;4;65;52;27;42;0;149;71;57;5;6;10;0;83;77;6;0;0;0;0;569;0;0;0;0;0;0;0;16;6;0;0;0;10;0;110;29;9;0;7;65;0;88;37;22;0;25;4;0;355;259;63;26;0;7;0
53033023602;9713;4448;7960;358;50;1176;169;4719;2891;402;22;12;0;0;349;19;671;30;0;52;108;481;0;989;122;195;321;176;165;10;525;387;116;10;6;6;0;304;279;18;0;7;0;0;1301;9;0;0;0;0;9;0;144;36;0;33;0;75;0;141;80;14;8;25;14;0;294;85;50;61;59;39;0;713;498;127;49;30;9;0
53033023700;4234;1660;3861;47;8;318;0;1710;569;36;0;0;0;0;28;8;76;0;0;8;8;45;15;190;0;19;62;27;74;8;99;29;27;15;20;8;0;168;153;15;0;0;0;0;873;8;0;0;0;0;8;0;29;0;0;0;7;22;0;53;12;5;0;7;29;0;147;51;32;21;22;21;0;636;437;105;47;24;23;0
53033023801;2181;1087;1978;31;0;143;29;1102;585;65;0;0;0;0;62;3;117;4;6;11;17;79;0;196;26;21;71;34;39;5;113;25;53;19;16;0;0;94;94;0;0;0;0;0;389;24;0;20;0;0;4;0;46;0;11;17;0;18;0;58;28;0;0;0;30;0;59;29;8;22;0;0;0;202;166;11;25;0;0;0
53033023802;1091;610;1051;0;0;40;0;684;447;111;12;0;16;5;76;2;98;5;5;0;7;77;4;107;21;14;14;23;33;2;94;43;31;0;11;9;0;37;28;9;0;0;0;0;7;0;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
